[eval] step 0: accuracy=0.3594
{'loss': '0.08737', 'grad_norm': '3.2', 'learning_rate': '3e-06', 'num_tokens': '1.585e+04', 'completions/mean_length': '171.5', 'completions/min_length': '51', 'completions/max_length': '480', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '171.5', 'completions/min_terminated_length': '51', 'completions/max_terminated_length': '480', 'rewards/exact_answer_reward/mean': '0.4688', 'rewards/exact_answer_reward/std': '0.503', 'reward': '0.4688', 'reward_std': '0.503', 'frac_reward_zero_std': '0.25', 'entropy': '0.2471', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '69.14', 'epoch': '0.01562'}
{'loss': '0.06221', 'grad_norm': '1.867', 'learning_rate': '2.376e-06', 'num_tokens': '2.294e+06', 'completions/mean_length': '272.6', 'completions/min_length': '168', 'completions/max_length': '512', 'completions/clipped_ratio': '0.03125', 'completions/mean_terminated_length': '264.8', 'completions/min_terminated_length': '168', 'completions/max_terminated_length': '510', 'rewards/exact_answer_reward/mean': '0.6562', 'rewards/exact_answer_reward/std': '0.4787', 'reward': '0.6562', 'reward_std': '0.4787', 'frac_reward_zero_std': '0.375', 'entropy': '0.09476', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '88.65', 'epoch': '1.641'}
{'loss': '0.05292', 'grad_norm': '1.787', 'learning_rate': '2.37e-06', 'num_tokens': '2.318e+06', 'completions/mean_length': '290.8', 'completions/min_length': '173', 'completions/max_length': '512', 'completions/clipped_ratio': '0.0625', 'completions/mean_terminated_length': '276.1', 'completions/min_terminated_length': '173', 'completions/max_terminated_length': '467', 'rewards/exact_answer_reward/mean': '0.6719', 'rewards/exact_answer_reward/std': '0.4732', 'reward': '0.6719', 'reward_std': '0.4732', 'frac_reward_zero_std': '0.25', 'entropy': '0.07124', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '89.17', 'epoch': '1.656'}
{'loss': '0.01374', 'grad_norm': '1.259', 'learning_rate': '2.364e-06', 'num_tokens': '2.34e+06', 'completions/mean_length': '262.4', 'completions/min_length': '141', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '258.4', 'completions/min_terminated_length': '141', 'completions/max_terminated_length': '456', 'rewards/exact_answer_reward/mean': '0.7188', 'rewards/exact_answer_reward/std': '0.4532', 'reward': '0.7188', 'reward_std': '0.4532', 'frac_reward_zero_std': '0.75', 'entropy': '0.06914', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '87.9', 'epoch': '1.672'}
{'loss': '0.07406', 'grad_norm': '2.115', 'learning_rate': '2.358e-06', 'num_tokens': '2.367e+06', 'completions/mean_length': '344.1', 'completions/min_length': '104', 'completions/max_length': '512', 'completions/clipped_ratio': '0.09375', 'completions/mean_terminated_length': '326.7', 'completions/min_terminated_length': '104', 'completions/max_terminated_length': '507', 'rewards/exact_answer_reward/mean': '0.375', 'rewards/exact_answer_reward/std': '0.488', 'reward': '0.375', 'reward_std': '0.488', 'frac_reward_zero_std': '0.125', 'entropy': '0.1065', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '86.37', 'epoch': '1.688'}
{'loss': '0.03109', 'grad_norm': '1.805', 'learning_rate': '2.352e-06', 'num_tokens': '2.391e+06', 'completions/mean_length': '303.8', 'completions/min_length': '142', 'completions/max_length': '512', 'completions/clipped_ratio': '0.04688', 'completions/mean_terminated_length': '293.6', 'completions/min_terminated_length': '142', 'completions/max_terminated_length': '486', 'rewards/exact_answer_reward/mean': '0.5469', 'rewards/exact_answer_reward/std': '0.5017', 'reward': '0.5469', 'reward_std': '0.5017', 'frac_reward_zero_std': '0.25', 'entropy': '0.1048', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '87.36', 'epoch': '1.703'}
{'loss': '0.0753', 'grad_norm': '1.908', 'learning_rate': '2.346e-06', 'num_tokens': '2.418e+06', 'completions/mean_length': '331.1', 'completions/min_length': '155', 'completions/max_length': '512', 'completions/clipped_ratio': '0.0625', 'completions/mean_terminated_length': '319', 'completions/min_terminated_length': '155', 'completions/max_terminated_length': '499', 'rewards/exact_answer_reward/mean': '0.3438', 'rewards/exact_answer_reward/std': '0.4787', 'reward': '0.3438', 'reward_std': '0.4787', 'frac_reward_zero_std': '0.25', 'entropy': '0.0913', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '88.44', 'epoch': '1.719'}
{'loss': '0.02923', 'grad_norm': '1.604', 'learning_rate': '2.34e-06', 'num_tokens': '2.444e+06', 'completions/mean_length': '322.4', 'completions/min_length': '162', 'completions/max_length': '512', 'completions/clipped_ratio': '0.0625', 'completions/mean_terminated_length': '309.8', 'completions/min_terminated_length': '162', 'completions/max_terminated_length': '502', 'rewards/exact_answer_reward/mean': '0.3594', 'rewards/exact_answer_reward/std': '0.4836', 'reward': '0.3594', 'reward_std': '0.4836', 'frac_reward_zero_std': '0.375', 'entropy': '0.1046', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '91.17', 'epoch': '1.734'}
{'loss': '0.005819', 'grad_norm': '1.968', 'learning_rate': '2.334e-06', 'num_tokens': '2.469e+06', 'completions/mean_length': '306', 'completions/min_length': '122', 'completions/max_length': '512', 'completions/clipped_ratio': '0.09375', 'completions/mean_terminated_length': '284.7', 'completions/min_terminated_length': '122', 'completions/max_terminated_length': '511', 'rewards/exact_answer_reward/mean': '0.5781', 'rewards/exact_answer_reward/std': '0.4978', 'reward': '0.5781', 'reward_std': '0.4978', 'frac_reward_zero_std': '0.125', 'entropy': '0.1148', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '87.22', 'epoch': '1.75'}
{'loss': '0.03061', 'grad_norm': '2.058', 'learning_rate': '2.328e-06', 'num_tokens': '2.492e+06', 'completions/mean_length': '299.6', 'completions/min_length': '126', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '296.2', 'completions/min_terminated_length': '126', 'completions/max_terminated_length': '486', 'rewards/exact_answer_reward/mean': '0.7188', 'rewards/exact_answer_reward/std': '0.4532', 'reward': '0.7188', 'reward_std': '0.4532', 'frac_reward_zero_std': '0.125', 'entropy': '0.09152', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '86.45', 'epoch': '1.766'}
{'loss': '0.07153', 'grad_norm': '1.614', 'learning_rate': '2.322e-06', 'num_tokens': '2.52e+06', 'completions/mean_length': '342.7', 'completions/min_length': '122', 'completions/max_length': '512', 'completions/clipped_ratio': '0.2031', 'completions/mean_terminated_length': '299.5', 'completions/min_terminated_length': '122', 'completions/max_terminated_length': '487', 'rewards/exact_answer_reward/mean': '0.4688', 'rewards/exact_answer_reward/std': '0.503', 'reward': '0.4688', 'reward_std': '0.503', 'frac_reward_zero_std': '0.25', 'entropy': '0.08939', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '89.23', 'epoch': '1.781'}
{'loss': '0.04499', 'grad_norm': '1.766', 'learning_rate': '2.316e-06', 'num_tokens': '2.542e+06', 'completions/mean_length': '281.2', 'completions/min_length': '128', 'completions/max_length': '495', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '281.2', 'completions/min_terminated_length': '128', 'completions/max_terminated_length': '495', 'rewards/exact_answer_reward/mean': '0.6406', 'rewards/exact_answer_reward/std': '0.4836', 'reward': '0.6406', 'reward_std': '0.4836', 'frac_reward_zero_std': '0.5', 'entropy': '0.09828', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '84.57', 'epoch': '1.797'}
{'loss': '0.0186', 'grad_norm': '1.981', 'learning_rate': '2.31e-06', 'num_tokens': '2.566e+06', 'completions/mean_length': '280.8', 'completions/min_length': '113', 'completions/max_length': '512', 'completions/clipped_ratio': '0.04688', 'completions/mean_terminated_length': '269.4', 'completions/min_terminated_length': '113', 'completions/max_terminated_length': '464', 'rewards/exact_answer_reward/mean': '0.6875', 'rewards/exact_answer_reward/std': '0.4672', 'reward': '0.6875', 'reward_std': '0.4672', 'frac_reward_zero_std': '0.375', 'entropy': '0.1145', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '89.23', 'epoch': '1.812'}
{'loss': '-0.01626', 'grad_norm': '2.195', 'learning_rate': '2.304e-06', 'num_tokens': '2.589e+06', 'completions/mean_length': '286.2', 'completions/min_length': '102', 'completions/max_length': '512', 'completions/clipped_ratio': '0.03125', 'completions/mean_terminated_length': '278.9', 'completions/min_terminated_length': '102', 'completions/max_terminated_length': '503', 'rewards/exact_answer_reward/mean': '0.6094', 'rewards/exact_answer_reward/std': '0.4917', 'reward': '0.6094', 'reward_std': '0.4917', 'frac_reward_zero_std': '0.125', 'entropy': '0.1162', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '88.08', 'epoch': '1.828'}
{'loss': '0.03549', 'grad_norm': '2.074', 'learning_rate': '2.298e-06', 'num_tokens': '2.61e+06', 'completions/mean_length': '245.9', 'completions/min_length': '109', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '241.7', 'completions/min_terminated_length': '109', 'completions/max_terminated_length': '450', 'rewards/exact_answer_reward/mean': '0.5938', 'rewards/exact_answer_reward/std': '0.495', 'reward': '0.5938', 'reward_std': '0.495', 'frac_reward_zero_std': '0.375', 'entropy': '0.109', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '87.73', 'epoch': '1.844'}
{'loss': '0.01663', 'grad_norm': '1.6', 'learning_rate': '2.292e-06', 'num_tokens': '2.632e+06', 'completions/mean_length': '250.9', 'completions/min_length': '87', 'completions/max_length': '512', 'completions/clipped_ratio': '0.04688', 'completions/mean_terminated_length': '238.1', 'completions/min_terminated_length': '87', 'completions/max_terminated_length': '506', 'rewards/exact_answer_reward/mean': '0.4062', 'rewards/exact_answer_reward/std': '0.495', 'reward': '0.4062', 'reward_std': '0.495', 'frac_reward_zero_std': '0.625', 'entropy': '0.1063', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '89.4', 'epoch': '1.859'}
{'loss': '0.03723', 'grad_norm': '1.946', 'learning_rate': '2.286e-06', 'num_tokens': '2.651e+06', 'completions/mean_length': '215.4', 'completions/min_length': '102', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '210.7', 'completions/min_terminated_length': '102', 'completions/max_terminated_length': '478', 'rewards/exact_answer_reward/mean': '0.7656', 'rewards/exact_answer_reward/std': '0.427', 'reward': '0.7656', 'reward_std': '0.427', 'frac_reward_zero_std': '0.5', 'entropy': '0.1299', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '88.65', 'epoch': '1.875'}
{'loss': '0.04013', 'grad_norm': '2.442', 'learning_rate': '2.28e-06', 'num_tokens': '2.67e+06', 'completions/mean_length': '236.4', 'completions/min_length': '127', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '232.1', 'completions/min_terminated_length': '127', 'completions/max_terminated_length': '497', 'rewards/exact_answer_reward/mean': '0.5781', 'rewards/exact_answer_reward/std': '0.4978', 'reward': '0.5781', 'reward_std': '0.4978', 'frac_reward_zero_std': '0.25', 'entropy': '0.1156', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '86.1', 'epoch': '1.891'}
{'loss': '0.003869', 'grad_norm': '1.925', 'learning_rate': '2.274e-06', 'num_tokens': '2.691e+06', 'completions/mean_length': '246.3', 'completions/min_length': '87', 'completions/max_length': '401', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '246.3', 'completions/min_terminated_length': '87', 'completions/max_terminated_length': '401', 'rewards/exact_answer_reward/mean': '0.7656', 'rewards/exact_answer_reward/std': '0.427', 'reward': '0.7656', 'reward_std': '0.427', 'frac_reward_zero_std': '0.375', 'entropy': '0.08835', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '59.3', 'epoch': '1.906'}
{'loss': '0.02169', 'grad_norm': '2.051', 'learning_rate': '2.268e-06', 'num_tokens': '2.71e+06', 'completions/mean_length': '232.6', 'completions/min_length': '111', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '228.1', 'completions/min_terminated_length': '111', 'completions/max_terminated_length': '509', 'rewards/exact_answer_reward/mean': '0.7344', 'rewards/exact_answer_reward/std': '0.4452', 'reward': '0.7344', 'reward_std': '0.4452', 'frac_reward_zero_std': '0.375', 'entropy': '0.0822', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '86.3', 'epoch': '1.922'}
{'loss': '0.0284', 'grad_norm': '1.208', 'learning_rate': '2.262e-06', 'num_tokens': '2.733e+06', 'completions/mean_length': '271.1', 'completions/min_length': '96', 'completions/max_length': '512', 'completions/clipped_ratio': '0.04688', 'completions/mean_terminated_length': '259.3', 'completions/min_terminated_length': '96', 'completions/max_terminated_length': '509', 'rewards/exact_answer_reward/mean': '0.5625', 'rewards/exact_answer_reward/std': '0.5', 'reward': '0.5625', 'reward_std': '0.5', 'frac_reward_zero_std': '0.625', 'entropy': '0.09966', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '89.35', 'epoch': '1.938'}
[eval] step 125: accuracy=0.5000
{'loss': '0.06196', 'grad_norm': '1.931', 'learning_rate': '2.256e-06', 'num_tokens': '2.757e+06', 'completions/mean_length': '293.4', 'completions/min_length': '135', 'completions/max_length': '512', 'completions/clipped_ratio': '0.125', 'completions/mean_terminated_length': '262.1', 'completions/min_terminated_length': '135', 'completions/max_terminated_length': '499', 'rewards/exact_answer_reward/mean': '0.5312', 'rewards/exact_answer_reward/std': '0.503', 'reward': '0.5312', 'reward_std': '0.503', 'frac_reward_zero_std': '0.25', 'entropy': '0.1313', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '86.6', 'epoch': '1.953'}
{'loss': '0.03087', 'grad_norm': '1.67', 'learning_rate': '2.25e-06', 'num_tokens': '2.78e+06', 'completions/mean_length': '277.5', 'completions/min_length': '134', 'completions/max_length': '512', 'completions/clipped_ratio': '0.04688', 'completions/mean_terminated_length': '266', 'completions/min_terminated_length': '134', 'completions/max_terminated_length': '490', 'rewards/exact_answer_reward/mean': '0.5312', 'rewards/exact_answer_reward/std': '0.503', 'reward': '0.5312', 'reward_std': '0.503', 'frac_reward_zero_std': '0.375', 'entropy': '0.1377', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '91.82', 'epoch': '1.969'}
{'loss': '0.04158', 'grad_norm': '1.972', 'learning_rate': '2.244e-06', 'num_tokens': '2.799e+06', 'completions/mean_length': '216.5', 'completions/min_length': '89', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '211.8', 'completions/min_terminated_length': '89', 'completions/max_terminated_length': '454', 'rewards/exact_answer_reward/mean': '0.7812', 'rewards/exact_answer_reward/std': '0.4167', 'reward': '0.7812', 'reward_std': '0.4167', 'frac_reward_zero_std': '0.625', 'entropy': '0.09549', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '87.11', 'epoch': '1.984'}
{'loss': '0.0506', 'grad_norm': '2.394', 'learning_rate': '2.238e-06', 'num_tokens': '2.819e+06', 'completions/mean_length': '224.4', 'completions/min_length': '95', 'completions/max_length': '512', 'completions/clipped_ratio': '0.04688', 'completions/mean_terminated_length': '210.3', 'completions/min_terminated_length': '95', 'completions/max_terminated_length': '475', 'rewards/exact_answer_reward/mean': '0.7344', 'rewards/exact_answer_reward/std': '0.4452', 'reward': '0.7344', 'reward_std': '0.4452', 'frac_reward_zero_std': '0.25', 'entropy': '0.1021', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '86.96', 'epoch': '2'}
{'loss': '-0.01454', 'grad_norm': '1.97', 'learning_rate': '2.232e-06', 'num_tokens': '2.843e+06', 'completions/mean_length': '274.5', 'completions/min_length': '143', 'completions/max_length': '512', 'completions/clipped_ratio': '0.07812', 'completions/mean_terminated_length': '254.4', 'completions/min_terminated_length': '143', 'completions/max_terminated_length': '498', 'rewards/exact_answer_reward/mean': '0.3125', 'rewards/exact_answer_reward/std': '0.4672', 'reward': '0.3125', 'reward_std': '0.4672', 'frac_reward_zero_std': '0.5', 'entropy': '0.1134', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '91.25', 'epoch': '2.016'}
