[eval] step 0: accuracy=0.3594
{'loss': '0.08737', 'grad_norm': '3.201', 'learning_rate': '1e-06', 'num_tokens': '1.585e+04', 'completions/mean_length': '171.5', 'completions/min_length': '51', 'completions/max_length': '480', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '171.5', 'completions/min_terminated_length': '51', 'completions/max_terminated_length': '480', 'rewards/exact_answer_reward/mean': '0.4688', 'rewards/exact_answer_reward/std': '0.503', 'reward': '0.4688', 'reward_std': '0.503', 'frac_reward_zero_std': '0.25', 'entropy': '0.2471', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '68.8', 'epoch': '0.01562'}
{'loss': '0.01029', 'grad_norm': '2.175', 'learning_rate': '6.64e-07', 'num_tokens': '2.999e+06', 'completions/mean_length': '203.2', 'completions/min_length': '103', 'completions/max_length': '487', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '203.2', 'completions/min_terminated_length': '103', 'completions/max_terminated_length': '487', 'rewards/exact_answer_reward/mean': '0.8281', 'rewards/exact_answer_reward/std': '0.3803', 'reward': '0.8281', 'reward_std': '0.3803', 'frac_reward_zero_std': '0.25', 'entropy': '0.1075', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '83.61', 'epoch': '2.641'}
{'loss': '-0.01993', 'grad_norm': '1.917', 'learning_rate': '6.62e-07', 'num_tokens': '3.017e+06', 'completions/mean_length': '204.7', 'completions/min_length': '111', 'completions/max_length': '373', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '204.7', 'completions/min_terminated_length': '111', 'completions/max_terminated_length': '373', 'rewards/exact_answer_reward/mean': '0.5938', 'rewards/exact_answer_reward/std': '0.495', 'reward': '0.5938', 'reward_std': '0.495', 'frac_reward_zero_std': '0.375', 'entropy': '0.11', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '61.49', 'epoch': '2.656'}
{'loss': '0.05705', 'grad_norm': '1.627', 'learning_rate': '6.6e-07', 'num_tokens': '3.038e+06', 'completions/mean_length': '241.3', 'completions/min_length': '126', 'completions/max_length': '512', 'completions/clipped_ratio': '0.03125', 'completions/mean_terminated_length': '232.6', 'completions/min_terminated_length': '126', 'completions/max_terminated_length': '490', 'rewards/exact_answer_reward/mean': '0.4844', 'rewards/exact_answer_reward/std': '0.5037', 'reward': '0.4844', 'reward_std': '0.5037', 'frac_reward_zero_std': '0.5', 'entropy': '0.1449', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '87.55', 'epoch': '2.672'}
{'loss': '0.05298', 'grad_norm': '2.16', 'learning_rate': '6.58e-07', 'num_tokens': '3.057e+06', 'completions/mean_length': '216.3', 'completions/min_length': '38', 'completions/max_length': '512', 'completions/clipped_ratio': '0.03125', 'completions/mean_terminated_length': '206.8', 'completions/min_terminated_length': '38', 'completions/max_terminated_length': '410', 'rewards/exact_answer_reward/mean': '0.3906', 'rewards/exact_answer_reward/std': '0.4917', 'reward': '0.3906', 'reward_std': '0.4917', 'frac_reward_zero_std': '0.125', 'entropy': '0.1468', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '89.63', 'epoch': '2.688'}
{'loss': '-0.0725', 'grad_norm': '1.837', 'learning_rate': '6.56e-07', 'num_tokens': '3.075e+06', 'completions/mean_length': '206.6', 'completions/min_length': '125', 'completions/max_length': '411', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '206.6', 'completions/min_terminated_length': '125', 'completions/max_terminated_length': '411', 'rewards/exact_answer_reward/mean': '0.2812', 'rewards/exact_answer_reward/std': '0.4532', 'reward': '0.2812', 'reward_std': '0.4532', 'frac_reward_zero_std': '0.375', 'entropy': '0.1548', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '63.1', 'epoch': '2.703'}
{'loss': '0.1157', 'grad_norm': '2.53', 'learning_rate': '6.54e-07', 'num_tokens': '3.093e+06', 'completions/mean_length': '215.2', 'completions/min_length': '121', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '210.5', 'completions/min_terminated_length': '121', 'completions/max_terminated_length': '381', 'rewards/exact_answer_reward/mean': '0.5625', 'rewards/exact_answer_reward/std': '0.5', 'reward': '0.5625', 'reward_std': '0.5', 'frac_reward_zero_std': '0.125', 'entropy': '0.1546', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '87.63', 'epoch': '2.719'}
[eval] step 175: accuracy=0.5312
{'loss': '0.03851', 'grad_norm': '1.328', 'learning_rate': '6.52e-07', 'num_tokens': '3.113e+06', 'completions/mean_length': '219.7', 'completions/min_length': '99', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '215.1', 'completions/min_terminated_length': '99', 'completions/max_terminated_length': '480', 'rewards/exact_answer_reward/mean': '0.4688', 'rewards/exact_answer_reward/std': '0.503', 'reward': '0.4688', 'reward_std': '0.503', 'frac_reward_zero_std': '0.625', 'entropy': '0.1582', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '89.21', 'epoch': '2.734'}
{'loss': '-0.001306', 'grad_norm': '2.473', 'learning_rate': '6.5e-07', 'num_tokens': '3.132e+06', 'completions/mean_length': '215.1', 'completions/min_length': '132', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '210.4', 'completions/min_terminated_length': '132', 'completions/max_terminated_length': '469', 'rewards/exact_answer_reward/mean': '0.6094', 'rewards/exact_answer_reward/std': '0.4917', 'reward': '0.6094', 'reward_std': '0.4917', 'frac_reward_zero_std': '0.25', 'entropy': '0.1313', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '89.02', 'epoch': '2.75'}
{'loss': '0.04521', 'grad_norm': '2.429', 'learning_rate': '6.48e-07', 'num_tokens': '3.15e+06', 'completions/mean_length': '195.1', 'completions/min_length': '62', 'completions/max_length': '428', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '195.1', 'completions/min_terminated_length': '62', 'completions/max_terminated_length': '428', 'rewards/exact_answer_reward/mean': '0.5938', 'rewards/exact_answer_reward/std': '0.495', 'reward': '0.5938', 'reward_std': '0.495', 'frac_reward_zero_std': '0.25', 'entropy': '0.1595', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '66.72', 'epoch': '2.766'}
{'loss': '0.02583', 'grad_norm': '2.048', 'learning_rate': '6.46e-07', 'num_tokens': '3.168e+06', 'completions/mean_length': '203.6', 'completions/min_length': '56', 'completions/max_length': '475', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '203.6', 'completions/min_terminated_length': '56', 'completions/max_terminated_length': '475', 'rewards/exact_answer_reward/mean': '0.6094', 'rewards/exact_answer_reward/std': '0.4917', 'reward': '0.6094', 'reward_std': '0.4917', 'frac_reward_zero_std': '0.25', 'entropy': '0.1561', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '77.23', 'epoch': '2.781'}
{'loss': '-0.009452', 'grad_norm': '2.041', 'learning_rate': '6.44e-07', 'num_tokens': '3.186e+06', 'completions/mean_length': '197.2', 'completions/min_length': '80', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '192.2', 'completions/min_terminated_length': '80', 'completions/max_terminated_length': '374', 'rewards/exact_answer_reward/mean': '0.5625', 'rewards/exact_answer_reward/std': '0.5', 'reward': '0.5625', 'reward_std': '0.5', 'frac_reward_zero_std': '0.375', 'entropy': '0.1277', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '88.8', 'epoch': '2.797'}
{'loss': '0.05362', 'grad_norm': '2.133', 'learning_rate': '6.42e-07', 'num_tokens': '3.206e+06', 'completions/mean_length': '238.8', 'completions/min_length': '129', 'completions/max_length': '512', 'completions/clipped_ratio': '0.04688', 'completions/mean_terminated_length': '225.4', 'completions/min_terminated_length': '129', 'completions/max_terminated_length': '507', 'rewards/exact_answer_reward/mean': '0.5625', 'rewards/exact_answer_reward/std': '0.5', 'reward': '0.5625', 'reward_std': '0.5', 'frac_reward_zero_std': '0.25', 'entropy': '0.1499', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '86.29', 'epoch': '2.812'}
{'loss': '0.01694', 'grad_norm': '2.139', 'learning_rate': '6.4e-07', 'num_tokens': '3.226e+06', 'completions/mean_length': '232.9', 'completions/min_length': '118', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '228.5', 'completions/min_terminated_length': '118', 'completions/max_terminated_length': '421', 'rewards/exact_answer_reward/mean': '0.5312', 'rewards/exact_answer_reward/std': '0.503', 'reward': '0.5312', 'reward_std': '0.503', 'frac_reward_zero_std': '0.25', 'entropy': '0.1513', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '94.93', 'epoch': '2.828'}
{'loss': '0.02829', 'grad_norm': '2.237', 'learning_rate': '6.38e-07', 'num_tokens': '3.244e+06', 'completions/mean_length': '205.8', 'completions/min_length': '78', 'completions/max_length': '404', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '205.8', 'completions/min_terminated_length': '78', 'completions/max_terminated_length': '404', 'rewards/exact_answer_reward/mean': '0.7812', 'rewards/exact_answer_reward/std': '0.4167', 'reward': '0.7812', 'reward_std': '0.4167', 'frac_reward_zero_std': '0.25', 'entropy': '0.1195', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '61.55', 'epoch': '2.844'}
{'loss': '-0.0314', 'grad_norm': '2.344', 'learning_rate': '6.36e-07', 'num_tokens': '3.263e+06', 'completions/mean_length': '205', 'completions/min_length': '85', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '200.1', 'completions/min_terminated_length': '85', 'completions/max_terminated_length': '395', 'rewards/exact_answer_reward/mean': '0.3594', 'rewards/exact_answer_reward/std': '0.4836', 'reward': '0.3594', 'reward_std': '0.4836', 'frac_reward_zero_std': '0.25', 'entropy': '0.1682', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '92.17', 'epoch': '2.859'}
{'loss': '-0.009426', 'grad_norm': '1.731', 'learning_rate': '6.34e-07', 'num_tokens': '3.283e+06', 'completions/mean_length': '219.6', 'completions/min_length': '110', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '215', 'completions/min_terminated_length': '110', 'completions/max_terminated_length': '471', 'rewards/exact_answer_reward/mean': '0.5469', 'rewards/exact_answer_reward/std': '0.5017', 'reward': '0.5469', 'reward_std': '0.5017', 'frac_reward_zero_std': '0.625', 'entropy': '0.1115', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '99.5', 'epoch': '2.875'}
{'loss': '0.002076', 'grad_norm': '1.908', 'learning_rate': '6.32e-07', 'num_tokens': '3.299e+06', 'completions/mean_length': '166.9', 'completions/min_length': '101', 'completions/max_length': '313', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '166.9', 'completions/min_terminated_length': '101', 'completions/max_terminated_length': '313', 'rewards/exact_answer_reward/mean': '0.75', 'rewards/exact_answer_reward/std': '0.4364', 'reward': '0.75', 'reward_std': '0.4364', 'frac_reward_zero_std': '0.5', 'entropy': '0.1058', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '44.93', 'epoch': '2.891'}
{'loss': '0.02019', 'grad_norm': '2.164', 'learning_rate': '6.3e-07', 'num_tokens': '3.316e+06', 'completions/mean_length': '188.9', 'completions/min_length': '124', 'completions/max_length': '407', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '188.9', 'completions/min_terminated_length': '124', 'completions/max_terminated_length': '407', 'rewards/exact_answer_reward/mean': '0.6562', 'rewards/exact_answer_reward/std': '0.4787', 'reward': '0.6562', 'reward_std': '0.4787', 'frac_reward_zero_std': '0.25', 'entropy': '0.1303', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '62.91', 'epoch': '2.906'}
{'loss': '0.03752', 'grad_norm': '2.5', 'learning_rate': '6.28e-07', 'num_tokens': '3.337e+06', 'completions/mean_length': '238.7', 'completions/min_length': '133', 'completions/max_length': '512', 'completions/clipped_ratio': '0.03125', 'completions/mean_terminated_length': '229.9', 'completions/min_terminated_length': '133', 'completions/max_terminated_length': '420', 'rewards/exact_answer_reward/mean': '0.7031', 'rewards/exact_answer_reward/std': '0.4605', 'reward': '0.7031', 'reward_std': '0.4605', 'frac_reward_zero_std': '0', 'entropy': '0.1224', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '91.2', 'epoch': '2.922'}
{'loss': '0.02926', 'grad_norm': '1.975', 'learning_rate': '6.26e-07', 'num_tokens': '3.356e+06', 'completions/mean_length': '216.8', 'completions/min_length': '87', 'completions/max_length': '512', 'completions/clipped_ratio': '0.03125', 'completions/mean_terminated_length': '207.3', 'completions/min_terminated_length': '87', 'completions/max_terminated_length': '418', 'rewards/exact_answer_reward/mean': '0.5156', 'rewards/exact_answer_reward/std': '0.5037', 'reward': '0.5156', 'reward_std': '0.5037', 'frac_reward_zero_std': '0.375', 'entropy': '0.1614', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '88.97', 'epoch': '2.938'}
{'loss': '0.04501', 'grad_norm': '1.991', 'learning_rate': '6.24e-07', 'num_tokens': '3.375e+06', 'completions/mean_length': '221.2', 'completions/min_length': '98', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '216.6', 'completions/min_terminated_length': '98', 'completions/max_terminated_length': '488', 'rewards/exact_answer_reward/mean': '0.5469', 'rewards/exact_answer_reward/std': '0.5017', 'reward': '0.5469', 'reward_std': '0.5017', 'frac_reward_zero_std': '0.125', 'entropy': '0.1494', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '87.79', 'epoch': '2.953'}
{'loss': '0.02123', 'grad_norm': '1.4', 'learning_rate': '6.22e-07', 'num_tokens': '3.392e+06', 'completions/mean_length': '195.9', 'completions/min_length': '112', 'completions/max_length': '334', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '195.9', 'completions/min_terminated_length': '112', 'completions/max_terminated_length': '334', 'rewards/exact_answer_reward/mean': '0.75', 'rewards/exact_answer_reward/std': '0.4364', 'reward': '0.75', 'reward_std': '0.4364', 'frac_reward_zero_std': '0.625', 'entropy': '0.1131', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '44.89', 'epoch': '2.969'}
{'loss': '0.07732', 'grad_norm': '2.435', 'learning_rate': '6.2e-07', 'num_tokens': '3.41e+06', 'completions/mean_length': '205.3', 'completions/min_length': '61', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '200.4', 'completions/min_terminated_length': '61', 'completions/max_terminated_length': '421', 'rewards/exact_answer_reward/mean': '0.5625', 'rewards/exact_answer_reward/std': '0.5', 'reward': '0.5625', 'reward_std': '0.5', 'frac_reward_zero_std': '0.25', 'entropy': '0.1606', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '89.98', 'epoch': '2.984'}
{'loss': '0.01118', 'grad_norm': '1.548', 'learning_rate': '6.18e-07', 'num_tokens': '3.435e+06', 'completions/mean_length': '279.5', 'completions/min_length': '124', 'completions/max_length': '504', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '279.5', 'completions/min_terminated_length': '124', 'completions/max_terminated_length': '504', 'rewards/exact_answer_reward/mean': '0.3594', 'rewards/exact_answer_reward/std': '0.4836', 'reward': '0.3594', 'reward_std': '0.4836', 'frac_reward_zero_std': '0.375', 'entropy': '0.183', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '90.96', 'epoch': '3'}
{'loss': '0.02079', 'grad_norm': '1.76', 'learning_rate': '6.16e-07', 'num_tokens': '3.455e+06', 'completions/mean_length': '224.3', 'completions/min_length': '115', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '219.7', 'completions/min_terminated_length': '115', 'completions/max_terminated_length': '468', 'rewards/exact_answer_reward/mean': '0.7188', 'rewards/exact_answer_reward/std': '0.4532', 'reward': '0.7188', 'reward_std': '0.4532', 'frac_reward_zero_std': '0.5', 'entropy': '0.1252', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '88.73', 'epoch': '3.016'}
